Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
BROWN RICE CAKES WITH FLAX AND TAMARI (ORGANC) - GLUTEN FREE,0,Snacks,1964.961702,554.961702,14.065851488356484,11.0,0.08728435673096106,1214.2495321019405,308.7999375010789,61.82519737920184,0.09693398783478925
BROWN RICE COUSCOS - ORGANIC (GLUTEN FREE),0,Grains,228.0,48.0,25.10334048590739,8.0,0.010127847944518932,1214.2495321019405,308.7999375010789,-81.2229699108619,0.00838405857431561
BROWN RICE CRACKER / 75G,"Eden Foods, Inc.",Snacks,1005.3,163.8,5.820034556120612,39.0,0.04465581376589861,1214.2495321019405,308.7999375010789,-17.208121278023974,0.028610599884852025
BROWN RICE FLOUR ( GLUTEN FREE ),0,Baking products,2820.0,642.0,20.57794374133033,11.0,0.12526548773483945,1214.2495321019405,308.7999375010789,132.24221426039233,0.11213678343147129
BROWN RICE FLOUR ( GLUTEN FREE ),NGS,Flour,600.0,120.0,7.204291751350733,19.0,0.02665223143294456,1214.2495321019405,308.7999375010789,-50.586762923320784,0.020960146435789025
BROWN RICE PENNE ( AMERICAN ) - GLUTEN FREE - ORGANIC / 340G,Lundberg Family Farms,Pasta,8396.15,1861.89,7.989413811110868,39.0,0.3729602215761958,1214.2495321019405,308.7999375010789,591.468250802267,0.3252123920610936
BROWN RICE PENNE ( AMERICAN ) - GLUTEN FREE - ORGANIC 340G,0,Pasta,2770.046715,538.0467150000001,17.964745340428266,11.0,0.12304654354707971,1214.2495321019405,308.7999375010789,128.1282917362858,0.09397948279746038
BROWN RICE ROTINI ( AMERICAN ) - GLUTEN FREE - ORGANIC / 284G,Lundberg Family Farms,Pasta,4764.8,1023.05,7.4099281269078165,39.0,0.21165425388615708,1214.2495321019405,308.7999375010789,292.40698670493526,0.1786939817594497
BROWN RICE ROTINI ( AMERICAN ) - GLUTEN FREE - ORGANIC 284G,0,Pasta,1558.653875,406.653875,35.98863768505232,9.0,0.0692360063339264,1214.2495321019405,308.7999375010789,28.363555743099553,0.07102937307234206
BROWN RICE SPAGHETTI ( AMERICAN ) - GLUTEN FREE - ORGANIC / 284G,Lundberg Family Farms,Pasta,5982.15,1351.65,13.205123253423356,40.0,0.26572941044431553,1214.2495321019405,308.7999375010789,392.66232696376096,0.23608984941611866
BROWN RICE SPAGHETTI ( AMERICAN ) - GLUTEN FREE - ORGANIC 284G,0,Pasta,2622.542739,498.542739,21.247786835486604,11.0,0.11649436003769385,1214.2495321019405,308.7999375010789,115.98054350988446,0.08707940678282791
BROWN SUGAR,NGS,Sweeteners,1305.05,260.57,15.79659796729802,11.0,0.0579708243859405,1214.2495321019405,308.7999375010789,7.477908411533686,0.04551321130644622
BROWN SUGAR ( CUBES ),Saintlouis,Sweeteners,114.0,24.0,2.8113826656066543,25.0,0.005063923972259466,1214.2495321019405,308.7999375010789,-90.61148495543095,0.004192029287157805
BROWN SUGAR / 750G,Kheir Misr,Sweeteners,2290.12,403.69,12.895109778551305,40.0,0.10172801374869166,1214.2495321019405,308.7999375010789,88.60373749007434,0.07051167928886394
BROWN SUGAR / 793G,Bob's Red Mill,Honey & Sweeteners,49.9,6.7,0.0,39.0,0.002216577247506556,1214.2495321019405,308.7999375010789,-95.89046578312283,0.0011702748426648873
BROWN SUGAR 750G 750G / 500G,NGS,Sweeteners,39.0,39.0,0.0,12.0,0.0017323950431413963,1214.2495321019405,308.7999375010789,-96.78813959001586,0.006812047591631434
BROWNIE MIX ( GLUTEN FREE ) / 595G,Bob's Red Mill,Flour,371.4,47.4,2.8570059437402318,39.0,0.016497731256992682,1214.2495321019405,308.7999375010789,-69.41320624953556,0.008279257842136666
BROWNIE MIX ( GLUTEN FREE ) 595G,0,Baking products,669.742191,215.99219100000002,34.64477227452076,8.0,0.029750206458232266,1214.2495321019405,308.7999375010789,-44.84311722643737,0.03772689960289094
BRUSSELS SPROUTS,NGS,Fresh vegetables,731.56,161.43,8.330738357931988,39.0,0.03249617737847487,1214.2495321019405,308.7999375010789,-39.75208714030759,0.02819663699274519
BRUSSELS SPROUTS (CHEMICAL FREE),0,Vegetables,208.0,48.0,0.0,11.0,0.009239440230087447,1214.2495321019405,308.7999375010789,-82.87007781341788,0.00838405857431561
BUCKWHEAT ( HULLED ) - ORGANIC / 454G,"Eden Foods, Inc.",Grains,2287.0,307.6,9.136178505169745,38.0,0.10158942214524035,1214.2495321019405,308.7999375010789,88.34678865727561,0.05372784203040588
BUCKWHEAT ( HULLED ) - ORGANIC 454G,0,Grains,1073.113692,233.113692,23.528954860020402,11.0,0.04766812412174264,1214.2495321019405,308.7999375010789,-11.623297878289137,0.0407174760042285
BUCKWHEAT NOODLES,NGS,Pasta,198.0,40.5,8.818224346331682,26.0,0.008795236372871705,1214.2495321019405,308.7999375010789,-83.69363176469587,0.007074049422078796
BULGUR (GOLDEN),0,Grains,186.0,51.0,10.50315033964666,11.0,0.008262191744212813,1214.2495321019405,308.7999375010789,-84.68189650622945,0.008908062235210337
BUNS - GLUTEN FREE,0,Bread,441.80327900000003,-8.196721,2.4311795092559096,5.0,0.019625072066236295,1214.2495321019405,308.7999375010789,-63.615116389197915,-0.0014317039371108922
BURDOCK ROOT (ORGANIC),0,Food supplements,336.0,66.0,18.920711500272102,8.0,0.014925249602448953,1214.2495321019405,308.7999375010789,-72.32858723705964,0.011528080539683964
BURDOCK ROOT POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,96.0,15.0,3.0137433597921426,37.0,0.00426435702927113,1214.2495321019405,308.7999375010789,-92.09388206773133,0.002620018304473628
BURGER BUN,NGS,Bread&Bakry,7.5,7.5,0.0,31.0,0.000333152892911807,1214.2495321019405,308.7999375010789,-99.3823345365415,0.001310009152236814
BUTTERHEAD LETTUCE,Hydrofarms,Fresh vegetables,285.6,81.6,0.0,38.0,0.012686462162081613,1214.2495321019405,308.7999375010789,-76.4792991515007,0.014252899576336537
BUTTERHEAD LETTUCE ( AQUAPONIC ),Bustan,Aquaponic vegetables,22.5,4.5,0.0,23.0,0.0009994586787354211,1214.2495321019405,308.7999375010789,-98.14700360962453,0.0007860054913420885
CABBAGE,NGS,Fresh vegetables,66.0,22.58,8.056985948160754,22.0,0.002931745457623902,1214.2495321019405,308.7999375010789,-94.56454392156529,0.003944000887667635
CABBAGE,NGS,General,92.175398,48.175398,0.0,5.0,0.004094466733199626,1214.2495321019405,308.7999375010789,-92.40885867664788,0.008414694972353483
CABBAGE (CHEMICAL FREE),0,Vegetables,68.007479,38.257479,0.0,5.0,0.003020918449131862,1214.2495321019405,308.7999375010789,-94.39921719530952,0.006682353017534362
CABBAGE PAK CHOI / 500G,NGS,Fresh Produce,298.21,68.86,1.850535834072775,43.0,0.01324660322603066,1214.2495321019405,308.7999375010789,-75.44079761893914,0.012027630696403602
CAMEL MILK (FROZEN),0,Milk,42.0,42.0,0.0,12.0,0.0018656562003061192,1214.2495321019405,308.7999375010789,-96.54107340463246,0.007336051252526159
CAMEL MILK (FROZEN),NGS,Milk,1551.5,480.5,9.262437959594806,22.0,0.06891822844702247,1214.2495321019405,308.7999375010789,27.774395540779675,0.08392791968663856
CAMEL MILK - HORMONE FREE (FROZEN),NGS,Milk,4022.2008659999997,1335.120866,9.9699509710536,11.0,0.17866771391737005,1214.2495321019405,308.7999375010789,231.24994160280406,0.23320274050697884
CANADIAN ANGUS BEEF BACON,NGS,Frozen,375.0,75.0,2.8113826656066543,25.0,0.01665764464559035,1214.2495321019405,308.7999375010789,-69.1167268270755,0.013100091522368141
CANADIAN ANGUS BEEF FILLET,NGS,Frozen,197.5,-556.5,0.0,24.0,0.008773026180010917,1214.2495321019405,308.7999375010789,-83.73480946225976,-0.0972026790959716
CAPSICUM (ROUMY),Kheir Misr,Fresh vegetables,69.53,14.23,7.573060345209792,40.0,0.003088549419221059,1214.2495321019405,308.7999375010789,-94.27382937676416,0.002485524031510649
CARAMEL COOKIES (ANIMAL SHAPED) - GLUTEN FREE,0,Snacks,1656.0,441.0,12.349968402959565,11.0,0.07356015875492698,1214.2495321019405,308.7999375010789,36.380534331634635,0.07702853815152468
CARAWAY ( CHEMICAL FREE ),NGS,Herbs,39.0,9.0,5.952606473827515,19.0,0.0017323950431413963,1214.2495321019405,308.7999375010789,-96.78813959001586,0.001572010982684177
CARDAMOMS,0,Spices,264.0,66.75,5.935924943394277,11.0,0.011726981830495607,1214.2495321019405,308.7999375010789,-78.25817568626115,0.011659081454907646
CARDAMOMS,Tropical Heat,Spices,28.0,7.0,0.0,18.0,0.0012437708002040796,1214.2495321019405,308.7999375010789,-97.69404893642164,0.0012226752087543598
CARROT  (ORGANIC),NGS,Fresh vegetables,15.0,15.0,0.0,30.0,0.000666305785823614,1214.2495321019405,308.7999375010789,-98.76466907308303,0.002620018304473628
CARROT ( CHEMICAL FREE ),NGS,Fresh vegetables,147.0,36.75,1.7866800317204001,19.0,0.006529796701071417,1214.2495321019405,308.7999375010789,-87.89375691621359,0.006419044845960389
CARROT (CHEMICAL FREE),0,Vegetables,1215.441382,408.191382,58.204818023692816,7.0,0.053990375010403296,1214.2495321019405,308.7999375010789,0.09815526928771219,0.07129792617122581
CARROT CAKE (GLUTEN FREE) - TRACES OF GLUTEN,0,Snacks,332.5,140.0,12.501707572310771,11.0,0.014769778252423444,1214.2495321019405,308.7999375010789,-72.61683112000694,0.0244535041750872
CARROTS,NGS,Fresh vegetables,74.0,17.3,4.316025042200544,23.0,0.0032871085433964957,1214.2495321019405,308.7999375010789,-93.9057007605429,0.003021754444492918
CARROTS,NGS,Vegetables,78.0,59.67,8.970823661662042,9.0,0.0034647900862827927,1214.2495321019405,308.7999375010789,-93.5762791800317,0.010422432815196093
CAULIFLOWER,Kheir Misr,Fresh vegetables,731.17,124.45,6.5182086810879225,39.0,0.03247885342804346,1214.2495321019405,308.7999375010789,-39.78420574440743,0.021737418532782868
CAULIFLOWER,NGS,Fresh Produce,53.2,8.85,3.90636284161634,42.0,0.002363164520387751,1214.2495321019405,308.7999375010789,-95.6186929792011,0.0015458107996394407
CAYENNE PEPPER,0,Spices,474.297653,118.297653,17.861001018198607,11.0,0.021068484693097387,1214.2495321019405,308.7999375010789,-60.93902937899743,0.020662801082417973
CAYENNE PEPPER,Tropical Heat,Spices,592.2,168.2,12.453629177498481,26.0,0.026305752424316285,1214.2495321019405,308.7999375010789,-51.22913500531761,0.02937913858749762
CAYENNE PEPPER - COLORED ( CHEMICAL FREE ),NGS,Fresh vegetables,12.0,2.74,0.0,18.0,0.0005330446286588912,1214.2495321019405,308.7999375010789,-99.01173525846642,0.00047859001028384944
CAYENNE PEPPER - RED ( CHEMICAL FREE ),NGS,Fresh vegetables,12.0,2.64,0.0,18.0,0.0005330446286588912,1214.2495321019405,308.7999375010789,-99.01173525846642,0.00046112322158735857
CAYENNE PEPPER GREEN(CHEMICAL FREE),0,Chemical free vegetables,16.0,2.4,0.0,18.0,0.0007107261715451883,1214.2495321019405,308.7999375010789,-98.68231367795522,0.0004192029287157805
CELERY,NGS,Herb,148.643324,110.64332399999999,0.0,5.0,0.006602793787016938,1214.2495321019405,308.7999375010789,-87.75842031887059,0.019325835609853754
CELERY ( AQUAPONIC ),Bustan,Aquaponic vegetables,90.0,18.0,0.0,23.0,0.0039978347149416844,1214.2495321019405,308.7999375010789,-92.58801443849812,0.003144021965368354
CELERY (CHEMICAL FREE),0,Herbs,644.4421919999999,242.602192,14.163577689264372,11.0,0.028626370743896817,1214.2495321019405,308.7999375010789,-46.9267086408153,0.04237481224969504
CELERY SALT,0,Spices,69.3,22.130000000000003,8.837647070945408,11.0,0.0030783327305050965,1214.2495321019405,308.7999375010789,-94.29277111764355,0.003865400338533427
CELERY SALT,Tropical Heat,Spices,156.0,39.0,10.36820391583657,26.0,0.006929580172565585,1214.2495321019405,308.7999375010789,-87.15255836006341,0.006812047591631434
CELERY(CHEMICAL FREE),0,Chemical free vegetables,28.0,6.75,0.0,17.0,0.0012437708002040796,1214.2495321019405,308.7999375010789,-97.69404893642164,0.0011790082370131327
CEREAL BISCO,Schar,Snacks,41.85,10.85,0.0,28.0,0.001858993142447883,1214.2495321019405,308.7999375010789,-96.55342671390163,0.0018951465735692577
CHEMICAL FREE LAMB LEG,NGS,Fresh Beef & Poultry,1309.4000099999998,109.40001,1.602372385246209,42.0,0.0581640535080332,1214.2495321019405,308.7999375010789,7.836155203893551,0.019108668580639865
CHERRIES,NGS,Fresh fruits,216.0,52.92,3.937100217302003,21.0,0.009594803315860042,1214.2495321019405,308.7999375010789,-82.21123465239549,0.00924342457818296
CHERRIES,NGS,Fruits,999.2,259.67,26.54225231974543,11.0,0.04438484941299701,1214.2495321019405,308.7999375010789,-17.71048918830354,0.045356010208177804
CHERRY & HEIRLOOM TOMATOES ( AQUAPONIC ),Bustan,Aquaponic vegetables,10.0,2.0,0.0,23.0,0.0004442038572157427,1214.2495321019405,308.7999375010789,-99.17644604872201,0.0003493357739298171
CHERRY CARROTS (CHEMICAL FREE),0,Vegetables,164.0,54.0,22.760783344776357,12.0,0.00728494325833818,1214.2495321019405,308.7999375010789,-86.49371519904102,0.009432065896105062
CHERRY COLORED TOMATOES (CHEMICAL FREE),0,Vegetables,506.855965,169.355965,21.84952017370223,10.0,0.022514737470580748,1214.2495321019405,308.7999375010789,-58.2576767295433,0.02958104855145301
CHERRY JAM,NGS,Sweeteners,50.0,10.0,0.0,22.0,0.0022210192860787135,1214.2495321019405,308.7999375010789,-95.88223024361007,0.0017466788696490856
CHERRY JAM (NATURAL),0,Sweeteners,300.0,75.0,7.934843806377612,12.0,0.01332611571647228,1214.2495321019405,308.7999375010789,-75.29338146166039,0.013100091522368141
CHERRY TOMATO,NGS,Vegetable,11.0,3.5,0.0,5.0,0.000488624242937317,1214.2495321019405,308.7999375010789,-99.09409065359422,0.0006113376043771799
CHERRY TOMATO (CHEMICAL FREE),0,Vegetables,632.0,277.44,35.84690801329171,12.0,0.028073683776034936,1214.2495321019405,308.7999375010789,-47.95139027923123,0.04845985855954423
CHERRY TOMATO JAM,0,Jam,60.0,15.0,0.0,8.0,0.002665223143294456,1214.2495321019405,308.7999375010789,-95.05867629233208,0.002620018304473628
CHERRY TOMATOES,NGS,Fresh vegetables,540.907358,80.347358,5.688900434705979,35.0,0.024027313481997662,1214.2495321019405,308.7999375010789,-55.45336080437633,0.014034103245073041
CHERRY TOMATOES ( CHEMICAL FREE ),0,Vegetables,14.0,4.0,0.0,11.0,0.0006218854001020398,1214.2495321019405,308.7999375010789,-98.84702446821082,0.0006986715478596342
CHERRY TOMATOES ( CHEMICAL FREE ),NGS,Chemical free vegetables,298.0,64.0,12.700281339952824,25.0,0.013237274945029132,1214.2495321019405,308.7999375010789,-75.45809225191599,0.011178744765754147
CHERRY TOMATOES ( CHEMICAL FREE ),NGS,Fresh vegetables,1776.7,671.1,19.44090551462816,24.0,0.078921699311521,1214.2495321019405,308.7999375010789,46.32083052355995,0.11721961894215013
CHERRY TOMATOES (CHEMICAL FREE),0,Chemical free vegetables,72.0,20.96,0.0,16.0,0.0031982677719533475,1214.2495321019405,308.7999375010789,-94.0704115507985,0.003661038910784483
CHESTNUT (ABOU FARWA) / 500G,NGS,Fresh Produce,32.52,7.5,1.5878083105551388,44.0,0.0014445509436655953,1214.2495321019405,308.7999375010789,-97.32180255044399,0.001310009152236814
CHESTNUTS,NGS,Fresh vegetables,29.52,4.92,0.0,35.0,0.0013112897865008724,1214.2495321019405,308.7999375010789,-97.56886873582738,0.0008593660038673501
CHIA SEEDS,0,Seeds,2932.75,368.64,5.781882156996487,19.0,0.13027388622494693,1214.2495321019405,308.7999375010789,141.52778506105165,0.06438956985074389
CHIA SEEDS,Bob's Red Mill,Seeds,9308.993965999998,1559.663966,11.22947076829699,22.0,0.41350910264952734,1214.2495321019405,308.7999375010789,666.6458763122237,0.27242320931652897
CHIA SEEDS (ORGANIC),0,Seeds,13313.056,5991.416,26.72344008951095,16.0,0.5913710826529187,1214.2495321019405,308.7999375010789,996.4019872385112,1.0465079726477444
CHICKEN BREAST,0,0,249.75,64.75,0.0,31.0,0.011093991333963174,1214.2495321019405,308.7999375010789,-79.43174006683228,0.01130974568097783
CHICKEN BREAST - HORMONE FREE (FROZEN),NGS,Poultry,44807.736916,12880.896916,74.55424512245132,12.0,1.9903769571195429,1214.2495321019405,308.7999375010789,3590.158878499633,2.2498790465305274
CHICKEN BREAST SHAWERMA (CHEMICAL FREE) - FROZEN,0,Prepared food,536.0,172.0,5.922384104881218,5.0,0.023809326746763806,1214.2495321019405,308.7999375010789,-55.857508211499905,0.03004287655796427
CHICKEN BREASTS (CHEMICAL FREE),0,Chemical free poultry ,4422.0,1149.5,8.225077186116447,18.0,0.1964269456608014,1214.2495321019405,308.7999375010789,264.1755572551258,0.2007807360661624
CHICKEN BREASTS (CHEMICAL FREE) - FROZEN,0,Poultry,66.0,19.25,0.0,10.0,0.002931745457623902,1214.2495321019405,308.7999375010789,-94.56454392156529,0.0033623568240744896
CHICKEN BREASTS / 1KG,Kheir Misr,Fresh Beef & Poultry,7700.4,1550.4,3.904396301710311,45.0,0.3420547382104105,1214.2495321019405,308.7999375010789,534.169484642101,0.2708050919503942
CHICKEN BREASTS / 1KG,NGS,Fresh poultry,59336.96,14154.96,13.133644361800823,40.0,2.6357706507456236,1214.2495321019405,308.7999375010789,4786.718786482386,2.472416953272802
CHICKEN BREASTS 1KG / 1KG,0,Poultry,336.0,336.0,0.0,12.0,0.014925249602448953,1214.2495321019405,308.7999375010789,-72.32858723705964,0.058688410020209275
CHICKEN BURGER (FROZEN),0,Prepared food,1430.0,286.0,27.5751531904173,7.0,0.0635211515818512,1214.2495321019405,308.7999375010789,17.768215032752135,0.049955015671963844
CHICKEN CUTLETS (SHISHTAWOOK) / 1KG,Kheir Misr,Fresh Beef & Poultry,2016.7,272.2,2.489545794969805,45.0,0.08958259188469883,1214.2495321019405,308.7999375010789,66.08612535423164,0.04754459883184811
CHICKEN CUTLETS (SHISHTAWOOK) / 1KG,NGS,Fresh poultry,5658.7,1066.7,9.595176473896716,39.0,0.2513616366826723,1214.2495321019405,308.7999375010789,366.0244744096745,0.18631823502546796
CHICKEN CUTLETS (SHISHTAWOOK-CHEMICAL FREE),0,Chemical free poultry ,1122.0,187.0,13.646366638572482,18.0,0.049839672779606325,1214.2495321019405,308.7999375010789,-7.597246666609863,0.0326628948624379
CHICKEN CUTLETS - HORMONE FREE - (SHISHTAWOOK) - FROZEN,NGS,Poultry,6543.214058,1534.114058,13.193483379539073,11.0,0.2906520923151872,1214.2495321019405,308.7999375010789,438.86897915235716,0.2679604608740212
CHICKEN CUTLETS - SHISHTAWOOK (CHEMICAL FREE) - FROZEN,0,Poultry,168.3,28.05,0.0,11.0,0.007475950916940949,1214.2495321019405,308.7999375010789,-86.13958699999148,0.004899434229365685
CHICKEN DRUMSTICKS - HORMONE FREE (FROZEN),NGS,Poultry,1715.176414,527.0364139999999,19.583969359481166,10.0,0.07618879789042655,1214.2495321019405,308.7999375010789,41.25403128885085,0.09205633678694274
CHICKEN LIVER,0,Fresh poultry,312.5,62.5,5.222297013984201,18.0,0.013881370537991959,1214.2495321019405,308.7999375010789,-74.26393902256291,0.010916742935306785
CHICKEN LIVER (CHEMICAL FREE),0,Chemical free poultry ,432.0,72.0,3.9259226031843397,18.0,0.019189606631720084,1214.2495321019405,308.7999375010789,-64.42246930479097,0.012576087861473417
CHICKEN LIVER - HORMONE FREE (FROZEN),NGS,Poultry,1815.829241,544.829241,18.758815807660657,11.0,0.08065983528973344,1214.2495321019405,308.7999375010789,49.5433346271658,0.09516417228216492
CHICKEN MASALA,0,Spices,28.0,28.0,0.0,11.0,0.0012437708002040796,1214.2495321019405,308.7999375010789,-97.69404893642164,0.004890700835017439
CHICKEN NUGGETS (FROZEN),0,Prepared food,2850.0,570.0,25.276086188693192,9.0,0.12659809930648666,1214.2495321019405,308.7999375010789,134.7128761142263,0.09956069556999787
CHICKEN STRIPS (FROZEN),0,Prepared food,2067.585943,403.58594300000004,46.875725148247646,9.0,0.09184296510056486,1214.2495321019405,308.7999375010789,70.27685729644728,0.07049350387255003
CHICKEN THIGH (FROZEN),NGS,Poultry,3262.55,636.04,16.659723095698276,11.0,0.14492372943592213,1214.2495321019405,308.7999375010789,168.68859437419965,0.11109576282516044
CHICKEN WINGS - HORMONE FREE (FROZEN),NGS,Poultry,723.9,266.74,27.776032416730835,10.0,0.03215591722384761,1214.2495321019405,308.7999375010789,-40.382929466986525,0.046590912169019706
CHICORY WHITE ENDIVE / 500G,NGS,Fresh Produce,2595.6,599.13,5.003890181390047,45.0,0.11529755317891817,1214.2495321019405,308.7999375010789,113.76166359371427,0.10464877111728567
CHILLI FLAKES,0,Spices,171.0,36.0,24.57309396155174,10.0,0.0075958859583892,1214.2495321019405,308.7999375010789,-85.91722743314642,0.006288043930736708
CHINESE CABBAGE / 500G,NGS,Fresh Produce,104.39,24.09,5.4731847481986895,45.0,0.004637044065475137,1214.2495321019405,308.7999375010789,-91.40292030260909,0.004207749396984647
CHINESE GARLIC,0,Vegetables,0.0,0.0,,1.0,0.0,1214.2495321019405,308.7999375010789,-100.0,0.0
CHINESE GARLIC,NGS,Fresh vegetables,139.58,25.12,8.061569354217891,34.0,0.006200197439017337,1214.2495321019405,308.7999375010789,-88.50483394806186,0.004387657320558503
CHINESE LETTUCE / PER PIECE,NGS,Fresh Produce,43.92,10.14,4.254915521621405,43.0,0.001950943340891542,1214.2495321019405,308.7999375010789,-96.38295104598707,0.0017711323738241727
CHINESE RADISH (CHEMICAL FREE),0,Vegetables,9.0,2.62,0.0,11.0,0.00039978347149416843,1214.2495321019405,308.7999375010789,-99.25880144384982,0.0004576298638480604
CHIVES,Kheir Misr,Fresh vegetables,185.46,42.24,5.327219557687246,39.0,0.008238204735923163,1214.2495321019405,308.7999375010789,-84.72636841959844,0.007377971545397737
CHIVES,NGS,Fresh vegetables,264.0,65.0,15.011311965916384,25.0,0.011726981830495607,1214.2495321019405,308.7999375010789,-78.25817568626115,0.011353412652719056
CHIVES (CHEMICAL FREE),0,Vegetables,514.9262480000001,168.266248,17.4224461726757,11.0,0.022873222554323017,1214.2495321019405,308.7999375010789,-57.593045384285126,0.029390709985673266
CHIVES / 100G,NGS,Fresh Produce,124.66,28.75,5.577424423826249,45.0,0.005537445284051448,1214.2495321019405,308.7999375010789,-89.7335764433686,0.005021701750241121
CHOCOLATE BISCUITS (GLUTEN FREE - TRACES OF GLUTEN),0,Snacks,36.0,22.0,0.0,11.0,0.0015991338859766737,1214.2495321019405,308.7999375010789,-97.03520577539925,0.003842693513227988
CHOCOLATE CAKE MIX (GLUTEN FREE),0,Baking products,660.0,165.0,9.484767070155065,7.0,0.029317454576239018,1214.2495321019405,308.7999375010789,-45.645439215652864,0.02882020134920991
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ),0,Baking products,402.0,84.0,3.609050676949277,10.0,0.017856995060072857,1214.2495321019405,308.7999375010789,-66.89313115862493,0.014672102505052319
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) / 453G,Bob's Red Mill,Flour,1630.2,261.43,9.339921700249665,37.0,0.07241411280331037,1214.2495321019405,308.7999375010789,34.25576513733744,0.045663425689236044
CHOCOLATE PASTE WITH NUTS ( GLUTEN FREE ) - BIO,NGS,Chocolate,1132.5,591.3,8.504860391514168,27.0,0.05030608682968286,1214.2495321019405,308.7999375010789,-6.732515017767977,0.10328112156235042
CHOCOLATE PASTE WITH NUTS AND CAROB ( GLUTEN FREE ) - BIO,NGS,Chocolate,502.5,211.51,8.695168956354959,25.0,0.02232124382509107,1214.2495321019405,308.7999375010789,-58.616413948281156,0.03694400477194781
CHOCOLATE PEANUT BUTTER (EXTRA PROTEIN),0,Nut butter,2640.0,440.0,34.950371871954175,8.0,0.11726981830495607,1214.2495321019405,308.7999375010789,117.41824313738857,0.07685387026455977
CILANTRO,NGS,Fresh vegetables,258.0,95.46,9.842668107728002,37.0,0.011460459516166161,1214.2495321019405,308.7999375010789,-78.75230805702795,0.01667379648967017
CINNAMON RAISIN ALMOND BUTTER,0,Nut butter,3400.433399,640.433399,40.416766967860475,8.0,0.15104856320410387,1214.2495321019405,308.7999375010789,180.04403618040857,0.11186314854508418
CINNAMON RAISIN GRANOLA / 340G,Bob's Red Mill,Cereal,845.5,134.5,4.7141576865143975,39.0,0.03755743612759104,1214.2495321019405,308.7999375010789,-30.368513419446206,0.0234928307967802
CINNAMON RAISIN GRANOLA / 340G / CINNAMON/RAISIN,nefertari,whole grain,51.0,13.2,0.0,45.0,0.0022654396718002874,1214.2495321019405,308.7999375010789,-95.79987484848228,0.002305616107936793
CINNAMON RAISIN PEANUT BUTTER,0,Nut butter,595.133333,115.13333300000001,21.759621127717168,7.0,0.026436052207626102,1214.2495321019405,308.7999375010789,-50.987559207061196,0.020110095994337177
CINNAMON RAISINS BREAD MIX (GLUTEN FREE),0,Baking products,754.0,169.0,20.116525756077408,8.0,0.033492970834067,1214.2495321019405,308.7999375010789,-37.90403207363978,0.029518872897069545
CIOCCOLINI ( GLUTEN FREE ),0,Snacks,102.0,21.04,0.0,11.0,0.004530879343600575,1214.2495321019405,308.7999375010789,-91.59974969696454,0.003675012341741676
CIOCCOLINI ( GLUTEN FREE ),Schar,Cookies,732.05,164.05,6.315140631613025,23.0,0.032517943367478444,1214.2495321019405,308.7999375010789,-39.71173299669497,0.02865426685659325
CIOCCOLINI ( GLUTEN FREE ) / DEFAULT,0,Snacks,255.0,255.0,0.0,12.0,0.011327198359001438,1214.2495321019405,308.7999375010789,-78.99937424241133,0.04454031117605168
CITRUS FLOWER HONEY / 450G,Kheir Misr,Honey & Sweeteners,3850.0,1350.0,6.385975542193467,45.0,0.17101848502806094,1214.2495321019405,308.7999375010789,217.06827124202496,0.23580164740262655
CLEMENTINA,0,Fresh fruits,104.0,32.5,2.89710098041962,17.0,0.004619720115043724,1214.2495321019405,308.7999375010789,-91.43503890670894,0.005676706326359528
CLEMENTINA,NGS,Fruits,24.0,7.5,10.50315033964666,11.0,0.0010660892573177824,1214.2495321019405,308.7999375010789,-98.02347051693283,0.001310009152236814
CLEMONTENE,Kheir Misr,Fresh fruits,924.43,150.09,9.673992839523482,40.0,0.0410635371725949,1214.2495321019405,308.7999375010789,-23.868202082009056,0.026215903154563125
CLOVES,0,Spices,66.0,13.0,11.612317403390438,10.0,0.002931745457623902,1214.2495321019405,308.7999375010789,-94.56454392156529,0.002270682530543811
CLOVES,Tropical Heat,Spices,158.8,38.8,8.295018759292528,26.0,0.007053957252585994,1214.2495321019405,308.7999375010789,-86.92196325370557,0.0067771140142384514
CLOVES POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,32.0,5.0,0.0,32.0,0.0014214523430903766,1214.2495321019405,308.7999375010789,-97.36462735591044,0.0008733394348245428
COCOA WAFER CACAO ( GLUTEN FREE ),0,Snacks,174.0,35.4,0.0,11.0,0.007729147115553923,1214.2495321019405,308.7999375010789,-85.67016124776303,0.006183243198557763
COCOA WAFER CACAO ( GLUTEN FREE ),Schar,Cookies,453.0,130.0,7.9647303466742425,24.0,0.020122434731873143,1214.2495321019405,308.7999375010789,-62.69300600710719,0.022706825305438112
COCONUT FINE MACAROON (UNSWEETENED),0,Dried fruits,1088.1481119999999,244.398112,25.573187436554413,8.0,0.04833595885724279,1214.2495321019405,308.7999375010789,-10.385132278671861,0.04268850180125306
COCONUT FLOUR,NGS,Flour,1530.0,306.0,8.237961900788537,19.0,0.06796319015400863,1214.2495321019405,308.7999375010789,26.003754545532004,0.05344837341126202
