Product,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Revenue
BEDOUINLAMBLEGCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2375.0
COOKIESWITHWHEATGERM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,4.0,14.0,18.0,35.0,15.0,3.0,0.0,0.0,0.0,32.0,2.0,1.0,2357.3
CHICORYWHITEENDIVE500G,5.0,8.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.2
EXTRAVIRGINSESAMEOILORGANIC473ML,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2299.8
BROWNSUGAR750G,0.0,0.0,0.0,0.0,1.0,8.0,5.0,3.0,1.0,7.0,3.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,1.0,0.0,4.0,5.0,1.0,3.0,2.0,19.0,17.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.12
BANANASCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,8.0,0.0,0.0,0.0,80.0,2.0,0.0,2276.0
BEEFLIVERCHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,13.0,3.0,2243.2
KOFTA1KG,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.4
SPIRULINAPOWDER100G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.0
PANCAKEMIXGLUTENFREE623G,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2200.0
PREMIUMNORWEGIANSALMONSTEAK,13.0,20.0,21.0,0.0,5.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.84
TURKEY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2188.8
WHEATGERMMIRACLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2174.941589
CHERRYTOMATOESCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,42.0,10.0,37.0,7.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2160.7
REDGRAPESIMPORTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,4.0,5.0,7.0,12.0,6.0,0.0,0.0,4.0,42.0,2.0,0.0,2155.0
BAKINGSODA453G,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,2.0,2134.5
MUESLIWITHSEEDSANDNUTSMADEFROMSCOTTISHOATSGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,4.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.2
BEEFLIVER1KG,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.0
PSYLLIUMSEEDS300G,3.0,1.0,1.0,4.0,0.0,4.0,1.0,2.0,5.0,9.0,3.0,3.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.8
REDPLUMSIMPORTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,6.0,11.0,6.0,5.0,5.0,0.0,0.0,3.0,15.0,4.0,5.0,2105.0
KALECHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,2.0,0.0,0.0,0.0,27.0,27.0,21.0,2081.1
TOASTGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,4.0,7.0,5.0,8.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,2075.0
BEDOUINLAMBBEITKALAWICHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,2068.5
AMERICANGREENAPPLES,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,15.0,14.0,14.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.07
PIGEON,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,4.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.4
DRIEDGOJIBERRIES250G,2.0,2.0,3.0,2.0,0.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.25
TOMATOES,0.0,0.0,0.0,0.0,9.0,35.0,69.0,74.0,49.0,60.0,55.0,19.0,23.0,2.0,28.0,21.0,21.0,28.0,42.0,25.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.744735
TOFU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,4.0,0.0,0.0,0.0,2.0,7.0,1.0,1994.0
CUCUMBER,0.0,0.0,0.0,0.0,8.0,31.0,52.0,66.0,58.0,78.0,50.0,14.0,16.0,1.0,25.0,22.0,31.0,18.0,21.0,19.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.76167
BROWNRICEFLOURGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,9.0,13.0,13.0,1952.0
ELKATAMEYAFIFTHSETTLEMENT,0.0,0.0,0.0,0.0,0.0,4.0,7.0,13.0,10.0,11.0,7.0,6.0,2.0,4.0,8.0,9.0,9.0,13.0,12.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0
GREENASPARAGUSDEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,7.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.0
MUESLIWITHGOJIBERRIESANDCRANBERRIESGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0
REDGRAPESSEEDLESSCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0
BROCCOLI,0.0,0.0,0.0,0.0,0.0,8.0,13.0,26.0,18.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,1.0,15.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.36
SPINACH,0.0,0.0,0.0,0.0,4.0,25.0,33.0,39.0,27.0,43.0,13.0,0.0,0.0,0.0,0.0,2.0,33.0,31.0,28.0,16.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.13
BLACKBERRIESFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,10.0,3.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1908.0
BREADSTICKSGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,7.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,1907.0
REDPLUMS,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,10.0,8.0,26.0,5.0,11.0,12.0,6.0,7.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.78
PINEAPPLE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,6.0,2.0,7.0,6.0,0.0,3.0,5.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.19
POTATOES,0.0,0.0,0.0,0.0,4.0,18.0,26.0,29.0,22.0,18.0,18.0,19.0,15.0,17.0,11.0,11.0,19.0,13.0,18.0,16.0,21.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.95
OSSOBUCCO,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0
PEANUTBUTTERHOMEMADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,23.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.0
QUINOAFLOURGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,1814.4
NATURALNOFATGRANOLA340G,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,1.0,1.0,2.0,4.0,0.0,1.0,6.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.25
HONEYOATGRANOLA340G,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.0
ITALIANBASIL,0.0,0.0,0.0,0.0,1.0,18.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,13.0,9.0,14.0,5.0,9.0,8.0,4.0,10.0,12.0,29.0,15.0,34.0,24.0,23.0,22.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.099741
VEALLIVERCHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,11.0,1746.0
CHICKENTHIGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,17.0,1745.55
RAWPERUVIANCACAOORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1700.0
SHORTGRAINBROWNRICEORGANICECOFARMED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,8.0,1693.5
FUSILLIGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,1.0,4.0,1.0,6.0,7.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,4.0,17.0,0.0,1684.0
FRESHGINGERIMPORTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,9.0,13.0,14.0,19.0,8.0,6.0,0.0,0.0,0.0,13.0,8.0,2.0,1678.0
ALMONDMEALFLOUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,1665.6
CHOCOLATECHIPCOOKIEMIXGLUTENFREE453G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.2
HONEYMOONMIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.5
VEALCUTLETSCHEMICALFREEFROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,3.0,1615.6
DRIEDPRUNEWITHPITS250G,3.0,4.0,4.0,1.0,0.0,5.0,2.0,6.0,8.0,4.0,17.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1594.7
GREENBEANS,0.0,0.0,0.0,0.0,5.0,7.0,10.0,37.0,15.0,23.0,18.0,14.0,10.0,31.0,10.0,15.0,8.0,9.0,23.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.95
STRAWBERRIES,0.0,0.0,0.0,0.0,4.0,18.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.5
BALADYBREADWHOLEGRAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,24.0,9.0,23.0,10.0,5.0,0.0,0.0,0.0,26.0,22.0,4.0,1572.8
SWEETPOTATOESCHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,18.0,21.0,41.0,34.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1560.41
ALLPURPOSEBAKINGFLOURGLUTENFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,12.0,16.0,1555.75
DRIEDTURKISHFIGS250G,0.0,0.0,0.0,0.0,3.0,5.0,14.0,7.0,9.0,0.0,13.0,4.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,1.0,8.0,3.0,1.0,5.0,2.0,6.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,6.0,1535.14
BROCCOLICHEMICALFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,43.0,53.0,14.0,0.0,0.0,2.0,37.0,2.0,0.0,1529.0
PEARSAMERICANIMPORTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,21.0,11.0,11.0,0.0,0.0,0.0,2.0,29.0,7.0,0.0,1521.5
STEELCUTOATS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,4.0,1518.0
PSYLLIUMHUSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1511.55
OATSWITHAPPLEANDCINNAMONORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,11.0,5.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.4
WHITEENDIVE,0.0,0.0,0.0,0.0,16.0,4.0,3.0,4.0,6.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.5
SHEEPMILKCHEESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1500.0
7GRAINMILK946ML,0.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,12.0,1.0,3.0,0.0,1.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.9
REDGRAPESSEEDLESSORGANIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1479.15
PINKGRAPEFRUIT,0.0,0.0,0.0,0.0,3.0,12.0,15.0,18.0,26.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,14.0,7.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.57
BROWNRICEEGYPTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.0,27.0,1456.1
BEEFSHANKSMOWAZ1KG,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.24
GREENGRAPES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,10.0,5.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.64
FRESHGINGER,0.0,0.0,0.0,0.0,1.0,18.0,7.0,6.0,7.0,10.0,10.0,3.0,4.0,9.0,8.0,8.0,7.0,15.0,1.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.12
