Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Item Count,Revenue,Cost of Goods,Gross Profit,Margin,Tax
Salmon steak,451001,,,Red Coral,Sea Food,Frozen,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,26.000000,22.000000,97.000000,5958.200000,3880.000000,2078.200000,0.348797,0.000000
Brown rice ( Egyptian ) / 750g,PremiumBrownRice,,Kheir Misr,IMN,Rice,,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,14.000000,16.000000,7.000000,20.000000,19.000000,8.000000,4.000000,10.000000,3.000000,8.000000,3.000000,9.000000,17.000000,13.000000,12.000000,7.000000,28.000000,36.000000,50.000000,52.000000,63.000000,75.000000,75.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,593.000000,5771.350000,4199.990000,1571.360000,0.272269,0.000000
Balady Whole Chicken(chemical free),501005,,,Tabiey,Poultry,"Frozen, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,120.000000,5725.000000,4730.000000,995.000000,0.173799,0.000000
Beef cubes (chemical free) - frozen,151001,,,El rancho,Beef,"Frozen, Chemical free, Beef",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.000000,47.000000,7.000000,97.000000,5713.175097,4125.150000,1588.025097,0.277958,0.000000
Chicken Cutlets (Shishtawook) / 1kg,ChickenCutletsShishtawook,,NGS,Butcher,Fresh poultry,,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,7.000000,10.000000,6.000000,5.000000,8.000000,3.000000,0.000000,6.000000,2.000000,2.000000,1.000000,1.000000,4.000000,2.000000,3.000000,3.000000,13.000000,7.000000,5.000000,3.000000,8.000000,7.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.000000,5658.700000,4592.000000,1066.700000,0.188506,0.000000
Basmati brown rice ( organic ) / 907g,40152EF,,Lundberg Family Farms,HV,Rice,,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,6.000000,2.000000,4.000000,7.000000,3.000000,0.000000,1.000000,8.000000,6.000000,5.000000,8.000000,2.000000,0.000000,1.000000,0.000000,12.000000,8.000000,6.000000,10.000000,10.000000,12.000000,7.000000,12.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.000000,5634.300000,4452.400000,1181.900000,0.209769,0.000000
Hamburger (chemical free) - frozen,Hamburgerchemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,15.000000,13.000000,20.000000,21.000000,32.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.000000,5488.000000,3605.600000,1882.400000,0.343003,0.000000
Whole Chicken (chemical free),WholeChickenchemicalfree,,,Yasmine organic,Chemical free poultry ,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,7.000000,62.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.000000,5481.900000,4322.250000,1159.650000,0.211542,0.000000
Raw sunflower seed ( shelled ) / 566g,1526C204,,Bob's Red Mill,HV,Seeds,,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.000000,5.000000,2.000000,1.000000,0.000000,0.000000,0.000000,7.000000,3.000000,3.000000,1.000000,7.000000,0.000000,1.000000,11.000000,5.000000,0.000000,0.000000,0.000000,7.000000,14.000000,17.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,5395.000000,4273.310000,1121.690000,0.207913,0.000000
Raw walnut - shelled / 250g,WalnutShelledRaw-KG,,NGS,Auf,Nuts,,0.000000,0.000000,0.000000,0.000000,2.000000,12.000000,15.000000,5.000000,9.000000,2.000000,7.000000,3.000000,3.000000,3.000000,6.000000,3.000000,9.000000,1.000000,2.000000,4.000000,2.000000,4.000000,4.000000,3.000000,5.000000,12.000000,3.000000,4.000000,16.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.000000,5212.850000,3834.310000,1378.540000,0.264450,0.000000
veal Picatta / 1kg,VealPicatta,,NGS,Butcher,Fresh veal,,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,8.000000,4.000000,1.000000,5.000000,2.000000,7.000000,0.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,5200.000000,3985.000000,1215.000000,0.233654,0.000000
Beef escalope (chemical free) - frozen,Beefescalopechemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.000000,8.000000,13.000000,2.000000,19.000000,34.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.000000,5012.000000,3468.740000,1543.260000,0.307913,0.000000
Beef Fillet / 1kg,BeefFillet,,Kheir Misr,Meat & More,Fresh Beef & Poultry,,4.000000,8.000000,2.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,5001.579970,3515.159890,1486.420080,0.297190,0.000000
Oats with spirulina and barley grass (organic) ? super food,221014,,,Good life,Cereal,"Super food, Organic, High performance, gluten free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,105.000000,33.000000,195.000000,4827.239430,3061.240000,1765.999430,0.365840,0.000000
Veal cutlets (Kabbab 7ala) / 1kg,VealcutletsKabbab7ala,,NGS,Butcher,Fresh veal,,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,3.000000,0.000000,1.000000,1.000000,4.000000,3.000000,1.000000,0.000000,6.000000,2.000000,2.000000,2.000000,0.000000,2.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,4784.000000,3650.000000,1134.000000,0.237040,0.000000
Brown rice rotini ( American ) - gluten free - organic / 284g,00630-0,,Lundberg Family Farms,HV,Pasta,,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,3.000000,7.000000,6.000000,3.000000,1.000000,1.000000,0.000000,12.000000,2.000000,4.000000,2.000000,7.000000,4.000000,0.000000,5.000000,4.000000,7.000000,6.000000,7.000000,4.000000,4.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.000000,4764.800000,3741.750000,1023.050000,0.214710,0.000000
Beef Escalope / 1kg,BeefEscalope,,NGS,Butcher,Fresh beef,,0.000000,0.000000,0.000000,0.000000,2.000000,6.000000,3.000000,4.000000,1.000000,5.000000,4.000000,0.000000,1.000000,3.000000,3.000000,3.000000,4.000000,6.000000,4.000000,1.000000,3.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.000000,4750.400000,3232.640000,1517.760000,0.319502,0.000000
Banana,Banana,,Kheir Misr,Rafic,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,4.000000,14.000000,18.000000,25.000000,17.000000,30.000000,32.000000,16.000000,14.000000,21.000000,15.000000,26.000000,20.000000,13.000000,9.000000,15.000000,7.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,308.000000,4694.363487,3888.780000,805.583487,0.171607,0.000000
Oats with maca and cocoa (organic) ? super food,221013,,,Good life,Cereal,"Super food, Organic, High performance, gluten free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,86.000000,55.000000,198.000000,4689.807807,2775.300000,1914.507807,0.408227,0.000000
Salmon steak ( frozen ),Salmonfresh,,NGS,Souna,Fish,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,23.000000,10.000000,12.000000,28.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,4652.800000,4335.720000,317.080000,0.068148,0.000000
All purpose baking flour ( gluten free ) / 623g,039978004529,,Bob's Red Mill,Auf,Flour,,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,5.000000,9.000000,2.000000,7.000000,1.000000,0.000000,0.000000,12.000000,3.000000,5.000000,2.000000,2.000000,0.000000,1.000000,7.000000,6.000000,8.000000,9.000000,5.000000,0.000000,0.000000,7.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,4648.480000,3744.300000,904.180000,0.194511,0.000000
chia seeds,039978003393,,Bob's Red Mill,Auf,Seeds,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,8.000000,7.000000,16.000000,14.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.000000,4550.717500,3999.330000,551.387500,0.121165,0.000000
Top side steak (chemical free) - frozen,151012,,,El rancho,Beef,"Frozen, Chemical free, Beef",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,19.000000,11.000000,77.000000,4500.000000,3211.900000,1288.100000,0.286244,0.000000
Chicken Breasts (chemical free),ChickenBreastschemicalfree,,,Yasmine organic,Chemical free poultry ,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,19.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,4422.000000,3272.500000,1149.500000,0.259950,0.000000
Short grain brown rice ( eco farmed ) - organic / 907g,19761-9,,Lundberg Family Farms,HV,Rice,,0.000000,0.000000,0.000000,0.000000,3.000000,6.000000,3.000000,5.000000,11.000000,5.000000,5.000000,0.000000,0.000000,7.000000,5.000000,5.000000,4.000000,0.000000,0.000000,1.000000,12.000000,9.000000,13.000000,0.000000,0.000000,7.000000,11.000000,4.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.000000,4417.000000,3472.500000,944.500000,0.213833,0.000000
Unsweetened almond milk,Unsweetenedalmondmilk,,NGS,HV,Non-dairy milk,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,67.000000,30.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.000000,4415.700000,3427.670000,988.030000,0.223754,0.000000
Beef escalope (chemical free) - frozen,151002,,,El rancho,Beef,"Frozen, Chemical free, Beef",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,27.000000,7.000000,76.000000,4400.800000,3248.930000,1151.870000,0.261741,0.000000
Pumpkin Seeds / 100g,130002,,Kheir Misr,IMN,Food supplements,,0.000000,0.000000,0.000000,0.000000,1.000000,9.000000,17.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,3.000000,19.000000,10.000000,22.000000,22.000000,30.000000,26.000000,40.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,211.000000,4381.800000,2737.200000,1644.600000,0.375325,0.000000
Almond butter (home-made),Almondbutterhome-made,,Signature,Signature,spreads,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,9.000000,30.000000,18.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.000000,4380.000000,3796.000000,584.000000,0.133333,0.000000
Balady eggs (organic),461002,,,Sara nour,Eggs,"Organic, Eggs",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,92.000000,73.000000,27.000000,194.000000,4374.000000,3395.000000,979.000000,0.223823,0.000000
Mushroom,6224000090531,,NGS,Souna,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,1.000000,16.000000,19.000000,35.000000,16.000000,19.000000,16.000000,13.000000,10.000000,15.000000,12.000000,10.000000,9.000000,16.000000,11.000000,14.000000,11.000000,12.000000,23.000000,14.000000,21.000000,37.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,367.000000,4339.180000,3468.990000,870.190000,0.200542,0.000000
Cairo,Cairo,,Freight,Freight,General,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,186.000000,71.000000,47.000000,311.000000,4290.000000,0.000000,4290.000000,1.000000,0.000000
Coconut oil ( Small glass jar ),CoconutoilSmallglassjar,,NGS,HV,Oil,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,8.000000,22.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,4261.100000,3456.000000,805.100000,0.188942,0.000000
Mixed nuts (trail mix),40013,,,Auf,Nuts,Nuts,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.500000,1.000000,0.000000,87.500000,4251.005000,3604.275000,646.730000,0.152136,0.000000
Low fat rice milk / 946ml,90605,,Pacific Natural Foods,HV,Milk,,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,10.000000,18.000000,34.000000,27.000000,2.000000,0.000000,12.000000,4.000000,14.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.000000,4201.400000,3465.200000,736.200000,0.175227,0.000000
Yellow carrot ( chemical free ),Organicyellowcarrot,,NGS,Sara nour,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,19.000000,30.000000,32.000000,45.000000,62.000000,61.000000,35.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315.000000,4177.000000,3127.000000,1050.000000,0.251377,0.000000
Quinoa (Chemical free) - Egyptian,quinoaChmeicalfreEgyptian,,,GL,Grains,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,62.000000,13.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.000000,4170.000000,3300.000000,870.000000,0.208633,0.000000
Veal Shanks (Mowaz) / 1kg,VealShanksMowaz,,Kheir Misr,Butcher,Fresh Beef & Poultry,,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,5.000000,0.000000,3.000000,4.000000,4.000000,8.000000,1.000000,0.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,4056.000000,3120.000000,936.000000,0.230769,0.000000
Organic Quinoa / 454g,106900,,Eden,Health Harvest,Super foods,,7.000000,19.000000,18.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.000000,4024.080000,3499.200000,524.880000,0.130435,0.000000
Chicken cutlets (Shishtawook),80002,,,Butcher,Poultry,Fresh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,24.000000,15.000000,70.000000,4010.400000,3304.040000,706.360000,0.176132,0.000000
Avocados (imported),20002,,,Agrovate,Fruits,Fresh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.000000,31.000000,10.000000,129.000000,3950.000000,2766.500000,1183.500000,0.299620,0.000000
Berry mix ( frozen ),ArdoFruitberriesMix,,Ardo,Quatro,Frozen fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,2.000000,6.000000,1.000000,11.000000,16.000000,15.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,3909.000000,3046.540000,862.460000,0.220634,0.000000
Beef strips (chemical free) - frozen,Beefstripschemicalfree-frozen,,NGS,Assiut farmers,Chemical free beef,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.000000,9.000000,7.000000,12.000000,7.000000,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,3804.000000,2735.100000,1068.900000,0.280994,0.000000
