Product,Brand,Type,Date,Revenue,Gross Profit,CMGR,Average Revenue,Average Gross Profit,%Total Revenue,% Variation from Average,%Total Gross Profit
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Beef,2015-10-01,168.0,24.0,16.72667158009673,27.596580275056393,7.018180397764071,0.007462624801221154,508.7710807844168,0.004192029287150472
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Beef,2015-11-01,504.0,89.51,16.72667158009673,27.596580275056393,7.018180397764071,0.02238787440366346,1726.3132423532504,0.015634522562201613
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,2014-09-01,96.0,19.2,5.952606473827514,27.596580275056393,7.018180397764071,0.00426435702926923,247.86918901966678,0.003353623429720378
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,2014-10-01,48.0,9.6,5.952606473827514,27.596580275056393,7.018180397764071,0.002132178514634615,73.93459450983339,0.001676811714860189
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,2014-11-01,48.0,9.6,5.952606473827514,27.596580275056393,7.018180397764071,0.002132178514634615,73.93459450983339,0.001676811714860189
BEEF SHANKS ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,2014-12-01,96.0,19.2,5.952606473827514,27.596580275056393,7.018180397764071,0.00426435702926923,247.86918901966678,0.003353623429720378
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2012-07-01,834.9,185.65,2.2557380680579,27.596580275056393,7.018180397764071,0.03708658003892584,2925.3748532554146,0.032427093214978546
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2012-08-01,75.96,16.56,2.2557380680579,27.596580275056393,7.018180397764071,0.003374172499409278,175.25149581181128,0.0028925002081338254
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2012-09-01,151.92,33.12,2.2557380680579,27.596580275056393,7.018180397764071,0.006748344998818556,450.5029916236226,0.005785000416267651
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2012-10-01,75.96,16.56,2.2557380680579,27.596580275056393,7.018180397764071,0.003374172499409278,175.25149581181128,0.0028925002081338254
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2012-11-01,151.92,41.92,2.2557380680579,27.596580275056393,7.018180397764071,0.006748344998818556,450.5029916236226,0.007322077821556158
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-01-01,75.96,20.96,2.2557380680579,27.596580275056393,7.018180397764071,0.003374172499409278,175.25149581181128,0.003661038910778079
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-02-01,75.96,20.96,2.2557380680579,27.596580275056393,7.018180397764071,0.003374172499409278,175.25149581181128,0.003661038910778079
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-03-01,303.84,83.84,2.2557380680579,27.596580275056393,7.018180397764071,0.013496689997637113,1001.0059832472452,0.014644155643112316
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-05-01,151.92,41.92,2.2557380680579,27.596580275056393,7.018180397764071,0.006748344998818556,450.5029916236226,0.007322077821556158
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-06-01,151.92,41.92,2.2557380680579,27.596580275056393,7.018180397764071,0.006748344998818556,450.5029916236226,0.007322077821556158
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-07-01,151.92,41.92,2.2557380680579,27.596580275056393,7.018180397764071,0.006748344998818556,450.5029916236226,0.007322077821556158
BEEF SHANKS (MOWAZ) / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-08-01,75.96,20.96,2.2557380680579,27.596580275056393,7.018180397764071,0.003374172499409278,175.25149581181128,0.003661038910778079
BEEF STEAK / 1KG,NGS,Fresh beef,2013-01-01,76.45,21.45,10.375911749957467,27.596580275056393,7.018180397764071,0.0033959384884128404,177.0270781307659,0.0037466261753907344
BEEF STEAK / 1KG,NGS,Fresh beef,2013-02-01,458.7,128.7,10.375911749957467,27.596580275056393,7.018180397764071,0.02037563093047704,1562.1624687845951,0.022479757052344403
BEEF STEAK / 1KG,NGS,Fresh beef,2013-03-01,305.8,85.8,10.375911749957467,27.596580275056393,7.018180397764071,0.013583753953651361,1008.1083125230634,0.014986504701562937
BEEF STEAK / 1KG,NGS,Fresh beef,2013-04-01,229.35,64.35,10.375911749957467,27.596580275056393,7.018180397764071,0.01018781546523852,731.0812343922976,0.011239878526172201
BEEF STEAK / 1KG,NGS,Fresh beef,2013-05-01,458.7,128.7,10.375911749957467,27.596580275056393,7.018180397764071,0.02037563093047704,1562.1624687845951,0.022479757052344403
BEEF STEAK / 1KG,NGS,Fresh beef,2013-06-01,229.35,64.35,10.375911749957467,27.596580275056393,7.018180397764071,0.01018781546523852,731.0812343922976,0.011239878526172201
BEEF STEAK / 1KG,NGS,Fresh beef,2013-07-01,458.7,128.7,10.375911749957467,27.596580275056393,7.018180397764071,0.02037563093047704,1562.1624687845951,0.022479757052344403
BEEF STEAK / 1KG,NGS,Fresh beef,2013-08-01,152.9,42.9,10.375911749957467,27.596580275056393,7.018180397764071,0.006791876976825681,454.0541562615318,0.007493252350781469
BEEF STEAK / 1KG,NGS,Fresh beef,2013-09-01,688.05,193.05,10.375911749957467,27.596580275056393,7.018180397764071,0.030563446395715562,2393.243703176893,0.03371963557851661
BEEF STEAK / 1KG,NGS,Fresh beef,2013-11-01,76.45,21.45,10.375911749957467,27.596580275056393,7.018180397764071,0.0033959384884128404,177.0270781307659,0.0037466261753907344
BEEF STEAK / 1KG,NGS,Fresh beef,2014-01-01,76.45,21.45,10.375911749957467,27.596580275056393,7.018180397764071,0.0033959384884128404,177.0270781307659,0.0037466261753907344
BEEF STEAK / 1KG,NGS,Fresh beef,2014-03-01,76.45,21.45,10.375911749957467,27.596580275056393,7.018180397764071,0.0033959384884128404,177.0270781307659,0.0037466261753907344
BEEF STEAK / 1KG,NGS,Fresh beef,2014-05-01,305.8,85.8,10.375911749957467,27.596580275056393,7.018180397764071,0.013583753953651361,1008.1083125230634,0.014986504701562937
BEEF STRIPS (CHEMICAL FREE) - FROZEN,0,Chemical free beef,2015-01-01,336.0,81.0,0.0,27.596580275056393,7.018180397764071,0.014925249602442308,1117.5421615688338,0.014148098844132843
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,2015-05-01,1736.0,418.5,9.843113840966167,27.596580275056393,7.018180397764071,0.07711378961261858,6190.6345014389735,0.07309851069468636
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,2015-06-01,1130.4,275.7,9.843113840966167,27.596580275056393,7.018180397764071,0.050212804019645195,3996.159700706577,0.04815593643614105
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,2015-07-01,368.381323,92.29132299999999,9.843113840966167,27.596580275056393,7.018180397764071,0.016363640460276548,1234.88033418752,0.016120330373577664
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,2015-10-01,613.897484,161.86748400000002,9.843113840966167,27.596580275056393,7.018180397764071,0.02726956303277182,2124.5418739613942,0.028273051398556688
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,2015-11-01,782.3178,201.3778,9.843113840966167,27.596580275056393,7.018180397764071,0.034750858432837914,2734.8360275171863,0.03517423480758043
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Beef,2015-12-01,244.85988500000002,64.85988499999999,9.843113840966167,27.596580275056393,7.018180397764071,0.010876770539435475,787.2834335249883,0.011328939061717148
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-05-01,220.0,32.0,13.192634081140133,27.596580275056393,7.018180397764071,0.009772484858741987,697.2002248367363,0.0055893723828672965
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-06-01,294.0,60.0,13.192634081140133,27.596580275056393,7.018180397764071,0.01305959340213702,965.3493913727294,0.01048007321787618
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-07-01,423.0,122.9,13.192634081140133,27.596580275056393,7.018180397764071,0.018789823160217548,1432.7986141179067,0.021466683307949708
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-08-01,329.0,98.0,13.192634081140133,27.596580275056393,7.018180397764071,0.014614306902391426,1092.176699869483,0.017117452922531095
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-09-01,564.0,168.0,13.192634081140133,27.596580275056393,7.018180397764071,0.02505309754695673,1943.7314854905426,0.029344205010053304
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-10-01,329.0,98.0,13.192634081140133,27.596580275056393,7.018180397764071,0.014614306902391426,1092.176699869483,0.017117452922531095
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-11-01,1034.0,308.0,13.192634081140133,27.596580275056393,7.018180397764071,0.04593067883608734,3646.841056732661,0.05379770918509772
BEEF STRIPS (CHEMICAL FREE) - FROZEN,NGS,Chemical free beef,2014-12-01,611.0,182.0,13.192634081140133,27.596580275056393,7.018180397764071,0.02714085567586979,2114.0424426147542,0.03178955542755774
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-01-01,322.98,102.98,6.3414007288734595,27.596580275056393,7.018180397764071,0.014346896180347667,1070.3624028080415,0.017987298999614817
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-02-01,161.49,51.49,6.3414007288734595,27.596580275056393,7.018180397764071,0.0071734480901738335,485.1812014040207,0.008993649499807408
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-03-01,484.47,154.47,6.3414007288734595,27.596580275056393,7.018180397764071,0.0215203442705215,1655.543604212062,0.026980948499422227
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-05-01,484.47,154.47,6.3414007288734595,27.596580275056393,7.018180397764071,0.0215203442705215,1655.543604212062,0.026980948499422227
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-06-01,484.47,154.47,6.3414007288734595,27.596580275056393,7.018180397764071,0.0215203442705215,1655.543604212062,0.026980948499422227
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-10-01,161.49,51.49,6.3414007288734595,27.596580275056393,7.018180397764071,0.0071734480901738335,485.1812014040207,0.008993649499807408
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2013-12-01,161.49,51.49,6.3414007288734595,27.596580275056393,7.018180397764071,0.0071734480901738335,485.1812014040207,0.008993649499807408
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2014-01-01,322.98,102.98,6.3414007288734595,27.596580275056393,7.018180397764071,0.014346896180347667,1070.3624028080415,0.017987298999614817
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2014-02-01,161.49,51.49,6.3414007288734595,27.596580275056393,7.018180397764071,0.0071734480901738335,485.1812014040207,0.008993649499807408
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2014-03-01,161.49,51.49,6.3414007288734595,27.596580275056393,7.018180397764071,0.0071734480901738335,485.1812014040207,0.008993649499807408
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2014-04-01,484.47,154.47,6.3414007288734595,27.596580275056393,7.018180397764071,0.0215203442705215,1655.543604212062,0.026980948499422227
BEEF TOP SIDE ROAST / 1KG,Kheir Misr,Fresh Beef & Poultry,2014-05-01,161.49,51.49,6.3414007288734595,27.596580275056393,7.018180397764071,0.0071734480901738335,485.1812014040207,0.008993649499807408
BEET ROOT,NGS,Fresh vegetables,2013-05-01,18.0,4.56,8.243899173877669,27.596580275056393,7.018180397764071,0.0007995669429879807,-34.77452705881248,0.0007964855645585895
BEET ROOT,NGS,Fresh vegetables,2013-06-01,58.5,14.82,8.243899173877669,27.596580275056393,7.018180397764071,0.0025985925647109376,111.98278705885943,0.0025885780848154166
BEET ROOT,NGS,Fresh vegetables,2013-07-01,9.0,2.28,8.243899173877669,27.596580275056393,7.018180397764071,0.00039978347149399035,-67.38726352940624,0.00039824278227929477
BEET ROOT,NGS,Fresh vegetables,2013-08-01,13.5,3.42,8.243899173877669,27.596580275056393,7.018180397764071,0.0005996752072409856,-51.080895294109354,0.0005973641734189423
BEET ROOT,NGS,Fresh vegetables,2013-09-01,49.5,12.54,8.243899173877669,27.596580275056393,7.018180397764071,0.002198809093216947,79.37005058826567,0.0021903353025361214
BEET ROOT,NGS,Fresh vegetables,2013-10-01,58.5,14.82,8.243899173877669,27.596580275056393,7.018180397764071,0.0025985925647109376,111.98278705885943,0.0025885780848154166
BEET ROOT,NGS,Fresh vegetables,2013-11-01,18.0,4.56,8.243899173877669,27.596580275056393,7.018180397764071,0.0007995669429879807,-34.77452705881248,0.0007964855645585895
BEET ROOT,NGS,Fresh vegetables,2014-01-01,13.5,3.42,8.243899173877669,27.596580275056393,7.018180397764071,0.0005996752072409856,-51.080895294109354,0.0005973641734189423
BEET ROOT,NGS,Fresh vegetables,2014-02-01,22.5,5.7,8.243899173877669,27.596580275056393,7.018180397764071,0.000999458678734976,-18.4681588235156,0.0009956069556982371
BEET ROOT,NGS,Fresh vegetables,2014-03-01,22.5,5.7,8.243899173877669,27.596580275056393,7.018180397764071,0.000999458678734976,-18.4681588235156,0.0009956069556982371
BEET ROOT,NGS,Fresh vegetables,2014-04-01,4.5,1.14,8.243899173877669,27.596580275056393,7.018180397764071,0.00019989173574699518,-83.69363176470313,0.00019912139113964738
BEET ROOT / 500G,NGS,Fresh Produce,2012-07-01,24.4,5.65,0.0,27.596580275056393,7.018180397764071,0.0010838574116059294,-11.583247790834701,0.000986873561350007
BEET ROOT POWDER,0,Food supplements,2015-06-01,88.0,28.0,9.595822638521724,27.596580275056393,7.018180397764071,0.003908993943496795,218.88008993469452,0.004890700835008884
BEET ROOT POWDER,0,Food supplements,2015-07-01,44.0,14.0,9.595822638521724,27.596580275056393,7.018180397764071,0.0019544969717483975,59.440044967347276,0.002445350417504442
